intersection_name,latitude,longitude,hour,day_of_week,is_peak_hour,is_weekend,vehicle_flow,congestion_index,accidents_last_12m,climate_condition,intersection_type,risk_label,tenant_id
Calle 63 con Av. Caracas,4.651439881348567,-74.07491238221719,8,0,1,0,1071.2,0.6,1,0,0,0,metro_agency
Av. Boyaca con Calle 80,4.698811882140222,-74.11022465559917,15,6,0,1,327.0,0.182,1,1,0,0,bogota
Cra 19 con Calle 100,4.688039300691614,-74.0642727364799,10,2,0,0,837.6,0.396,3,0,2,0,bogota
Calle 26 con Cra 50,4.607142676739951,-74.11018197763295,8,3,1,0,1026.1,0.631,6,1,0,1,metro_agency
Av. Ciudad de Cali con Calle 80,4.699098685332676,-74.12791550211604,15,1,0,0,665.6,0.19,1,0,1,0,bogota
Cra 7 con Calle 32,4.619745241495441,-74.07523929799603,19,5,1,1,1462.0,0.67,5,0,1,1,bogota
Cra 7 con Calle 26,4.608686027670648,-74.08302006068088,16,6,0,1,340.1,0.0,2,0,1,0,metro_agency
Calle 100 con Autopista Norte,4.686898090849647,-74.04432611138283,22,3,0,0,454.0,0.232,4,0,1,0,bogota
Av. Eldorado con Cra 30,4.646525368919106,-74.10256430874496,7,6,1,1,1301.9,0.525,3,0,2,1,bogota
Cra 15 con Calle 72,4.661304367344935,-74.05599837884593,4,5,0,1,681.7,0.027,0,0,1,0,metro_agency
Calle 80 con Av. Boyaca,4.697195043514253,-74.11085710546287,6,6,0,1,681.9,0.074,2,1,0,0,bogota
Cra 7 con Calle 45,4.635368822633274,-74.0636925610362,19,0,1,0,1343.7,0.487,1,1,0,1,bogota
Av. Caracas con Calle 53,4.6437883514041465,-74.07265425382334,10,1,0,0,565.5,0.282,1,0,2,0,metro_agency
Cra 11 con Calle 93,4.675822208047454,-74.05124101712751,6,4,0,0,235.6,0.273,2,1,2,0,bogota
Calle 170 con Cra 7,4.753894465821195,-74.04392109895227,13,3,0,0,782.0,0.332,2,1,0,0,bogota
Av. 68 con Calle 26,4.606286941160542,-74.11168764127002,4,3,0,0,666.7,0.105,1,0,0,0,metro_agency
Cra 30 con Calle 45,4.635845540094202,-74.10079957526436,6,5,0,1,391.0,0.101,0,0,0,0,bogota
Calle 13 con Cra 50,4.60442252737983,-74.1111795226486,15,5,0,1,734.9,0.141,4,1,2,0,bogota
Av. Suba con Cra 91,4.7239995049416645,-74.09074949055358,7,3,1,0,1580.7,0.669,4,1,1,1,metro_agency
Cra 7 con Calle 116,4.698631174481914,-74.04411757919098,19,2,1,0,1651.6,0.88,2,1,0,1,bogota
Calle 63 con Av. Caracas,4.650062791745438,-74.07549279002379,11,6,0,1,529.8,0.151,1,0,1,0,bogota
Av. Boyaca con Calle 80,4.69983289645052,-74.11108822809712,19,5,1,1,1057.5,0.479,1,0,2,1,metro_agency
Cra 19 con Calle 100,4.6867491662037395,-74.06694522500028,23,6,0,1,262.6,0.059,2,0,2,0,bogota
Calle 26 con Cra 50,4.608529381080661,-74.1106710298379,22,3,0,0,575.3,0.207,2,1,0,0,bogota
Av. Ciudad de Cali con Calle 80,4.698771301573216,-74.12719785432057,10,4,0,0,96.3,0.31,1,1,1,0,metro_agency
Cra 7 con Calle 32,4.61872241225083,-74.07645677742815,12,1,0,0,1031.1,0.432,3,0,1,0,bogota
Cra 7 con Calle 26,4.609549534987068,-74.08201397669976,11,3,0,0,50.2,0.415,0,0,1,0,bogota
Calle 100 con Autopista Norte,4.687117135405778,-74.04595017864219,7,4,1,0,1001.5,0.631,5,0,0,1,metro_agency
Av. Eldorado con Cra 30,4.647553711708123,-74.10137982131313,10,6,0,1,710.8,0.023,1,0,0,0,bogota
Cra 15 con Calle 72,4.658719625106625,-74.05638765477391,12,0,0,0,391.3,0.379,1,0,0,0,bogota
Calle 80 con Av. Boyaca,4.698888703257689,-74.111673793223,16,1,0,0,799.5,0.0,0,0,1,0,metro_agency
Cra 7 con Calle 45,4.634618495915317,-74.06553021773162,8,1,1,0,1222.5,0.638,3,0,0,1,bogota
Av. Caracas con Calle 53,4.64248984688806,-74.07456759612874,11,1,0,0,909.9,0.286,7,0,1,0,bogota
Cra 11 con Calle 93,4.676128890367294,-74.0503588695261,19,4,1,0,1673.9,0.771,5,1,2,2,metro_agency
Calle 170 con Cra 7,4.7539176393170255,-74.04455233146537,5,5,0,1,741.0,0.0,0,1,0,0,bogota
Av. 68 con Calle 26,4.60952690632425,-74.10854042486103,17,4,1,0,901.5,0.558,2,1,1,1,bogota
Cra 30 con Calle 45,4.636674842588777,-74.1022581312397,22,5,0,1,507.5,0.144,1,0,1,0,metro_agency
Calle 13 con Cra 50,4.604126050440594,-74.10959343185361,7,4,1,0,1543.1,0.561,1,1,2,1,bogota
Av. Suba con Cra 91,4.72235476988476,-74.0909477434287,9,5,1,1,1037.5,0.57,0,1,1,1,bogota
Cra 7 con Calle 116,4.698154351308662,-74.04346348365704,7,4,1,0,1004.9,0.506,1,0,0,0,metro_agency
Calle 63 con Av. Caracas,4.64984313264755,-74.07406988173518,23,5,0,1,189.4,0.126,0,0,0,0,bogota
Av. Boyaca con Calle 80,4.699122124158641,-74.11106183620542,6,4,0,0,1065.3,0.0,0,2,2,0,bogota
Cra 19 con Calle 100,4.687159765404402,-74.06527036603171,20,4,0,0,915.3,0.145,3,1,0,0,metro_agency
Calle 26 con Cra 50,4.608433274077808,-74.11046576075826,16,4,0,0,534.2,0.394,0,0,0,0,bogota
Av. Ciudad de Cali con Calle 80,4.698332331917351,-74.12946759658827,7,5,1,1,1151.7,0.488,0,1,0,1,bogota
Cra 7 con Calle 32,4.620317768729069,-74.07638081667686,18,4,1,0,714.5,0.555,0,0,1,1,metro_agency
Cra 7 con Calle 26,4.609380492385788,-74.0817756541883,11,2,0,0,509.0,0.372,2,0,0,0,bogota
Calle 100 con Autopista Norte,4.687185702971826,-74.04204650193641,13,4,0,0,395.7,0.433,0,0,0,0,bogota
Av. Eldorado con Cra 30,4.645949073116656,-74.10129858275005,14,2,0,0,373.9,0.284,2,1,2,0,metro_agency
Cra 15 con Calle 72,4.658858759347797,-74.05770973433344,14,2,0,0,525.1,0.369,0,1,0,0,bogota
Calle 80 con Av. Boyaca,4.6984308876367615,-74.11205614544807,15,6,0,1,724.3,0.293,0,1,0,0,bogota
Cra 7 con Calle 45,4.635809387656965,-74.06552657248403,22,4,0,0,722.6,0.272,2,0,0,0,metro_agency
Av. Caracas con Calle 53,4.643495237103656,-74.07485716079114,22,3,0,0,74.3,0.442,1,0,1,0,bogota
Cra 11 con Calle 93,4.675829314607641,-74.05127136657202,7,1,1,0,1297.0,0.411,1,0,1,0,bogota
Calle 170 con Cra 7,4.753753084120924,-74.04491841552831,16,4,0,0,866.2,0.192,2,0,0,0,metro_agency
Av. 68 con Calle 26,4.607080938048742,-74.11097940248362,21,1,0,0,635.8,0.302,1,0,1,0,bogota
Cra 30 con Calle 45,4.636079032617204,-74.1014426092826,12,4,0,0,521.1,0.163,0,0,0,0,bogota
Calle 13 con Cra 50,4.6040506143067645,-74.1111601026491,2,5,0,1,641.0,0.141,3,0,1,0,metro_agency
Av. Suba con Cra 91,4.726176333010279,-74.09286763305828,13,5,0,1,635.4,0.291,4,0,0,0,bogota
Cra 7 con Calle 116,4.6989417533037905,-74.04471277337782,7,2,1,0,936.5,0.665,6,1,0,1,bogota
Calle 63 con Av. Caracas,4.650862240067247,-74.07310982863598,14,6,0,1,314.2,0.314,0,0,0,0,metro_agency
Av. Boyaca con Calle 80,4.698692250453516,-74.11203517786086,6,3,0,0,659.8,0.0,1,0,1,0,bogota
Cra 19 con Calle 100,4.686293384723026,-74.06556684973108,15,6,0,1,203.2,0.0,2,2,0,0,bogota
Calle 26 con Cra 50,4.608009931679011,-74.11190711542939,15,4,0,0,677.7,0.371,4,1,2,1,metro_agency
Av. Ciudad de Cali con Calle 80,4.696646965815481,-74.12972927448446,11,1,0,0,366.7,0.123,1,0,1,0,bogota
Cra 7 con Calle 32,4.619956047354076,-74.07538621478557,22,3,0,0,471.3,0.401,1,0,0,0,bogota
Cra 7 con Calle 26,4.609728495436133,-74.08299530594817,14,1,0,0,635.8,0.348,1,0,2,0,metro_agency
Calle 100 con Autopista Norte,4.687139633201099,-74.04652574885915,6,5,0,1,813.1,0.264,1,0,1,0,bogota
Av. Eldorado con Cra 30,4.648310282535664,-74.10254096563918,15,5,0,1,395.2,0.005,8,2,0,0,bogota
Cra 15 con Calle 72,4.661991342465459,-74.05564907909611,20,6,0,1,575.6,0.0,0,1,0,0,metro_agency
Calle 80 con Av. Boyaca,4.697166392095472,-74.11217578615624,15,5,0,1,1111.5,0.0,3,0,1,0,bogota
Cra 7 con Calle 45,4.635267455738693,-74.06342085264177,12,3,0,0,415.6,0.083,3,0,1,0,bogota
Av. Caracas con Calle 53,4.641699167084516,-74.07273623569273,12,1,0,0,655.9,0.263,0,0,0,0,metro_agency
Cra 11 con Calle 93,4.675573341392306,-74.04957604350936,14,1,0,0,274.2,0.0,0,0,0,0,bogota
Calle 170 con Cra 7,4.754494649867001,-74.04510571678807,8,0,1,0,1663.3,0.496,2,1,0,1,bogota
Av. 68 con Calle 26,4.607543043193336,-74.10877107517302,19,5,1,1,1209.2,0.454,2,1,2,1,metro_agency
Cra 30 con Calle 45,4.63571732024762,-74.10221684737333,17,6,1,1,1234.8,0.413,3,0,0,0,bogota
Calle 13 con Cra 50,4.60227217870818,-74.11322246526349,13,0,0,0,702.7,0.018,0,0,2,0,bogota
Av. Suba con Cra 91,4.725761249963972,-74.09191742759849,17,1,1,0,1044.1,0.523,1,0,2,1,metro_agency
Cra 7 con Calle 116,4.697754814391282,-74.04388323178303,14,2,0,0,341.9,0.163,0,0,0,0,bogota
Calle 63 con Av. Caracas,4.652586822597842,-74.07227255161553,8,4,1,0,1187.8,0.612,7,0,1,1,bogota
Av. Boyaca con Calle 80,4.697690752704588,-74.11168542463862,14,1,0,0,246.8,0.157,1,1,2,0,metro_agency
Cra 19 con Calle 100,4.687203918694143,-74.06507880546796,16,0,0,0,671.4,0.413,1,0,2,0,bogota
Calle 26 con Cra 50,4.609750581024588,-74.10927999064317,15,2,0,0,582.5,0.504,0,0,0,0,bogota
Av. Ciudad de Cali con Calle 80,4.696469343308438,-74.12886183210058,17,1,1,0,1191.0,0.48,1,1,1,1,metro_agency
Cra 7 con Calle 32,4.618788332174958,-74.07556609233119,17,0,1,0,924.5,0.858,4,2,0,2,bogota
Cra 7 con Calle 26,4.609416197101097,-74.0830850786056,9,2,1,0,1107.0,0.634,11,0,1,1,bogota
Calle 100 con Autopista Norte,4.686454120022523,-74.04362664777207,18,5,1,1,1032.1,0.226,0,0,1,0,metro_agency
Av. Eldorado con Cra 30,4.646986815080927,-74.10101640813322,7,0,1,0,1125.5,0.506,1,1,0,1,bogota
Cra 15 con Calle 72,4.65846135040298,-74.05659667658726,16,4,0,0,816.7,0.349,0,1,0,0,bogota
Calle 80 con Av. Boyaca,4.6995403425317726,-74.11179582008734,21,3,0,0,302.2,0.19,0,0,0,0,metro_agency
Cra 7 con Calle 45,4.6341874246132635,-74.06390589297332,6,4,0,0,609.3,0.203,0,1,2,0,bogota
Av. Caracas con Calle 53,4.641745538701832,-74.07456117419994,12,6,0,1,701.3,0.128,4,2,1,0,bogota
Cra 11 con Calle 93,4.6768932161409245,-74.05032185742816,15,6,0,1,336.1,0.0,0,1,0,0,metro_agency
Calle 170 con Cra 7,4.755593489303098,-74.04478134891329,17,5,1,1,469.5,0.665,3,1,2,1,bogota
Av. 68 con Calle 26,4.607318780935342,-74.10953607825121,17,1,1,0,982.6,0.591,0,1,0,1,bogota
Cra 30 con Calle 45,4.636801094471605,-74.10161734578577,8,4,1,0,875.6,0.561,0,1,1,1,metro_agency
Calle 13 con Cra 50,4.6013007508078285,-74.1103522303549,6,2,0,0,391.8,0.217,1,0,0,0,bogota
Av. Suba con Cra 91,4.724044906000472,-74.09170114218117,20,2,0,0,513.0,0.175,0,1,0,0,bogota
Cra 7 con Calle 116,4.700348558980247,-74.04103360043386,15,4,0,0,883.5,0.0,1,0,2,0,metro_agency
Calle 63 con Av. Caracas,4.65156182833143,-74.07357411250298,15,3,0,0,409.4,0.319,2,2,1,1,bogota
Av. Boyaca con Calle 80,4.697434178024997,-74.11129419278814,15,3,0,0,614.3,0.418,1,1,2,1,bogota
Cra 19 con Calle 100,4.687393560806299,-74.0655914856569,4,0,0,0,467.3,0.249,0,1,1,0,metro_agency
Calle 26 con Cra 50,4.6090824767395375,-74.10872999016188,9,2,1,0,1533.6,0.542,1,2,2,1,bogota
Av. Ciudad de Cali con Calle 80,4.698632954020716,-74.12966844934768,20,1,0,0,497.8,0.346,3,1,0,0,bogota
Cra 7 con Calle 32,4.620855720061371,-74.077074346686,9,5,1,1,1281.4,0.034,0,0,2,0,metro_agency
Cra 7 con Calle 26,4.609851779192008,-74.08037757383656,15,4,0,0,518.9,0.306,0,0,0,0,bogota
Calle 100 con Autopista Norte,4.6859827907193505,-74.04403031569353,12,5,0,1,862.2,0.02,0,0,0,0,bogota
Av. Eldorado con Cra 30,4.647991144089124,-74.10169022780416,17,4,1,0,1700.8,0.57,0,0,1,1,metro_agency
Cra 15 con Calle 72,4.658772083586221,-74.0566715045716,19,3,1,0,1358.2,0.749,5,0,0,1,bogota
Calle 80 con Av. Boyaca,4.69901104080077,-74.11094298163742,9,6,1,1,950.1,0.467,2,0,0,0,bogota
Cra 7 con Calle 45,4.636170374774183,-74.06372620109279,8,2,1,0,585.0,0.695,2,2,0,1,metro_agency
Av. Caracas con Calle 53,4.641959810833116,-74.07395557817513,12,3,0,0,958.7,0.034,1,1,1,0,bogota
Cra 11 con Calle 93,4.67831970797203,-74.04908099751154,6,1,0,0,682.5,0.16,1,2,2,0,bogota
Calle 170 con Cra 7,4.752358763236022,-74.04391467895312,11,3,0,0,407.9,0.309,2,0,1,0,metro_agency
Av. 68 con Calle 26,4.607719220171414,-74.1099501781684,18,0,1,0,2048.0,0.852,17,0,0,2,bogota
Cra 30 con Calle 45,4.63738428678453,-74.10287869483103,7,2,1,0,1098.4,0.547,1,0,0,0,bogota
Calle 13 con Cra 50,4.603188152925683,-74.10997831710642,7,3,1,0,1454.3,0.563,5,1,0,1,metro_agency
Av. Suba con Cra 91,4.722570004925957,-74.0907118803651,12,3,0,0,1015.2,0.341,0,0,0,0,bogota
Cra 7 con Calle 116,4.698027620520727,-74.04415001391953,10,5,0,1,630.9,0.229,4,1,2,0,bogota
Calle 63 con Av. Caracas,4.652204171927873,-74.07284826137557,15,1,0,0,591.1,0.174,0,0,2,0,metro_agency
Av. Boyaca con Calle 80,4.699373037014919,-74.11101550255768,9,4,1,0,1512.4,0.684,1,1,2,1,bogota
Cra 19 con Calle 100,4.688038270055857,-74.06501350914073,1,2,0,0,856.5,0.165,1,0,1,0,bogota
Calle 26 con Cra 50,4.609434650714812,-74.10944251263406,9,2,1,0,820.3,0.588,3,0,1,1,metro_agency
Av. Ciudad de Cali con Calle 80,4.697295251405939,-74.12668497698155,16,1,0,0,542.2,0.101,0,1,0,0,bogota
Cra 7 con Calle 32,4.6195781297141645,-74.0766131821061,22,4,0,0,1062.6,0.141,1,0,0,0,bogota
Cra 7 con Calle 26,4.606966892948515,-74.08171384292409,7,1,1,0,808.7,0.495,0,1,0,1,metro_agency
Calle 100 con Autopista Norte,4.686742365123069,-74.04440526628255,7,3,1,0,565.2,0.885,5,1,1,2,bogota
Av. Eldorado con Cra 30,4.648165091709066,-74.10110828356336,6,6,0,1,810.3,0.0,0,0,0,0,bogota
Cra 15 con Calle 72,4.6600899831596045,-74.05597475898747,16,3,0,0,460.9,0.0,1,1,2,0,metro_agency
Calle 80 con Av. Boyaca,4.6975591397900684,-74.11078360131448,17,3,1,0,1423.7,0.455,6,0,2,1,bogota
Cra 7 con Calle 45,4.636210582906534,-74.06582380668883,6,1,0,0,614.2,0.154,0,0,1,0,bogota
Av. Caracas con Calle 53,4.6428296791668195,-74.07475105631887,15,3,0,0,800.2,0.104,0,0,0,0,metro_agency
Cra 11 con Calle 93,4.678563349727705,-74.04860750561652,8,5,1,1,702.4,0.23,2,0,1,0,bogota
Calle 170 con Cra 7,4.754142525088847,-74.04336705888205,12,4,0,0,468.8,0.095,0,1,2,0,bogota
Av. 68 con Calle 26,4.607924392664813,-74.11007174218226,5,4,0,0,505.1,0.104,0,2,0,0,metro_agency
Cra 30 con Calle 45,4.634491490464324,-74.10088451150853,8,5,1,1,1013.1,0.588,0,0,0,0,bogota
Calle 13 con Cra 50,4.60334455216535,-74.10939349907815,18,1,1,0,1302.8,0.677,0,0,0,1,bogota
Av. Suba con Cra 91,4.724305060238788,-74.09017716685732,22,2,0,0,484.3,0.152,2,0,2,0,metro_agency
Cra 7 con Calle 116,4.699366504436558,-74.04474139762875,6,2,0,0,599.0,0.107,0,0,1,0,bogota
Calle 63 con Av. Caracas,4.651195989363644,-74.07311822506526,18,5,1,1,1200.3,0.957,8,0,2,2,bogota
Av. Boyaca con Calle 80,4.69752754110786,-74.11108924268602,7,1,1,0,1657.2,0.537,1,1,1,1,metro_agency
Cra 19 con Calle 100,4.688705152465348,-74.0661237769364,10,5,0,1,603.4,0.035,1,1,0,0,bogota
Calle 26 con Cra 50,4.607920331560649,-74.1100683403256,6,1,0,0,609.0,0.347,1,1,2,0,bogota
Av. Ciudad de Cali con Calle 80,4.6972087998785375,-74.12770753739971,1,4,0,0,945.9,0.143,2,2,0,0,metro_agency
Cra 7 con Calle 32,4.619528292374596,-74.07532677389227,12,2,0,0,700.5,0.404,3,1,0,0,bogota
Cra 7 con Calle 26,4.609653287128142,-74.08160593966257,12,6,0,1,747.9,0.131,2,0,1,0,bogota
Calle 100 con Autopista Norte,4.687275514635937,-74.04243800276161,6,0,0,0,363.0,0.224,2,0,1,0,metro_agency
Av. Eldorado con Cra 30,4.647269887795479,-74.10218236476828,8,4,1,0,1237.2,0.527,2,0,1,1,bogota
Cra 15 con Calle 72,4.65787169176177,-74.05748880097018,18,4,1,0,1449.4,0.894,1,0,0,1,bogota
Calle 80 con Av. Boyaca,4.698512124942504,-74.11188028875357,13,6,0,1,435.7,0.0,0,0,2,0,metro_agency
Cra 7 con Calle 45,4.637911096441966,-74.06515066150695,15,6,0,1,588.0,0.0,1,1,1,0,bogota
Av. Caracas con Calle 53,4.6429955263586145,-74.07240361362122,11,3,0,0,313.2,0.094,0,2,0,0,bogota
Cra 11 con Calle 93,4.6770406884195195,-74.05012348531388,1,2,0,0,682.8,0.39,2,1,1,0,metro_agency
Calle 170 con Cra 7,4.753074196517689,-74.04413565597797,5,3,0,0,531.1,0.055,0,0,2,0,bogota
Av. 68 con Calle 26,4.6085204204215335,-74.10925942299741,6,3,0,0,586.1,0.0,1,0,0,0,bogota
Cra 30 con Calle 45,4.635095837203707,-74.10145285042024,12,1,0,0,594.2,0.358,0,0,2,0,metro_agency
Calle 13 con Cra 50,4.602885749562959,-74.10990417382743,23,1,0,0,601.9,0.289,2,1,2,0,bogota
Av. Suba con Cra 91,4.724729966468259,-74.09165934499262,7,5,1,1,1141.3,0.411,1,0,1,0,bogota
Cra 7 con Calle 116,4.697814151162179,-74.04317453727327,11,4,0,0,568.7,0.41,0,0,1,0,metro_agency
Calle 63 con Av. Caracas,4.652474510623628,-74.0719706448651,8,5,1,1,899.1,0.393,0,0,0,0,bogota
Av. Boyaca con Calle 80,4.698694722691388,-74.11181633694781,22,5,0,1,539.5,0.024,0,0,0,0,bogota
Cra 19 con Calle 100,4.686845589377525,-74.06495578975776,10,5,0,1,728.7,0.171,1,1,0,0,metro_agency
Calle 26 con Cra 50,4.607325488535306,-74.10899314825893,12,6,0,1,639.2,0.0,1,0,2,0,bogota
Av. Ciudad de Cali con Calle 80,4.697546756238399,-74.12805179947122,15,3,0,0,623.3,0.208,0,0,0,0,bogota
Cra 7 con Calle 32,4.619139126930482,-74.07568583952856,17,4,1,0,1366.9,0.784,5,1,1,1,metro_agency
Cra 7 con Calle 26,4.610826292345161,-74.08115140682872,14,1,0,0,811.9,0.033,0,0,0,0,bogota
Calle 100 con Autopista Norte,4.68751589841135,-74.0456714912572,19,5,1,1,981.8,0.093,0,1,0,0,bogota
Av. Eldorado con Cra 30,4.647900617449732,-74.1021593677807,7,5,1,1,1328.2,0.375,0,1,0,0,metro_agency
Cra 15 con Calle 72,4.659588361373431,-74.05794660835556,12,6,0,1,491.4,0.163,1,0,2,0,bogota
Calle 80 con Av. Boyaca,4.6988212878881415,-74.11053823158987,16,2,0,0,667.3,0.277,2,1,0,0,bogota
Cra 7 con Calle 45,4.6352853614418965,-74.06339913366577,5,1,0,0,817.6,0.041,1,1,0,0,metro_agency
Av. Caracas con Calle 53,4.6413173289059575,-74.07362915618873,23,6,0,1,872.8,0.0,1,1,2,0,bogota
Cra 11 con Calle 93,4.677371847086174,-74.05028583253873,6,2,0,0,673.9,0.478,1,0,0,0,bogota
Calle 170 con Cra 7,4.7545269108705455,-74.04510652149239,12,3,0,0,617.2,0.306,1,1,2,0,metro_agency
Av. 68 con Calle 26,4.607485152080315,-74.10898031879495,13,3,0,0,439.1,0.653,14,1,0,1,bogota
Cra 30 con Calle 45,4.6391989159234495,-74.10236141795548,13,3,0,0,752.6,0.314,0,1,2,0,bogota
Calle 13 con Cra 50,4.601810651872637,-74.11083327732584,7,4,1,0,1463.9,0.285,1,1,1,1,metro_agency
Av. Suba con Cra 91,4.722127041110927,-74.09032862241642,18,0,1,0,895.9,0.979,7,1,0,2,bogota
Cra 7 con Calle 116,4.69643428137796,-74.04435039264224,20,0,0,0,710.8,0.0,0,1,0,0,bogota
Calle 63 con Av. Caracas,4.652111678778394,-74.07306699915563,7,0,1,0,1448.1,0.594,0,0,2,1,metro_agency
Av. Boyaca con Calle 80,4.6992288243575935,-74.11140791501377,17,1,1,0,1067.3,0.664,3,1,1,1,bogota
Cra 19 con Calle 100,4.685979872540641,-74.06466512012086,22,3,0,0,153.0,0.145,2,1,0,0,bogota
Calle 26 con Cra 50,4.610835841100757,-74.10977052084115,21,5,0,1,479.6,0.114,2,0,2,0,metro_agency
Av. Ciudad de Cali con Calle 80,4.696736348012774,-74.12754454778262,21,4,0,0,498.0,0.311,0,1,0,0,bogota
Cra 7 con Calle 32,4.618347671532991,-74.07696157717322,18,3,1,0,983.2,0.674,3,1,2,1,bogota
Cra 7 con Calle 26,4.608982155055922,-74.07993195697419,9,0,1,0,1837.9,0.735,1,0,2,1,metro_agency
Calle 100 con Autopista Norte,4.684642648154957,-74.04493568941791,20,3,0,0,255.8,0.285,2,0,0,0,bogota
Av. Eldorado con Cra 30,4.648547483553476,-74.10467657597309,15,0,0,0,879.8,0.319,0,0,2,0,bogota
Cra 15 con Calle 72,4.660896645295729,-74.05759862912318,13,4,0,0,389.4,0.05,4,0,0,0,metro_agency
Calle 80 con Av. Boyaca,4.698671888857731,-74.11057067286596,6,1,0,0,592.0,0.151,0,0,1,0,bogota
Cra 7 con Calle 45,4.636518334557862,-74.06327684160959,11,3,0,0,479.7,0.39,3,1,0,0,bogota
Av. Caracas con Calle 53,4.643209966327957,-74.07339239395945,9,2,1,0,1070.7,0.722,2,1,1,1,metro_agency
Cra 11 con Calle 93,4.6764769117250236,-74.05142772433042,12,4,0,0,651.0,0.148,0,0,0,0,bogota
Calle 170 con Cra 7,4.754231547997687,-74.04480611833802,20,4,0,0,586.5,0.245,2,0,0,0,bogota
Av. 68 con Calle 26,4.607634801418562,-74.1122363054628,19,6,1,1,1051.8,0.354,0,1,0,0,metro_agency
Cra 30 con Calle 45,4.636328371481184,-74.10175659516214,15,4,0,0,645.0,0.288,4,0,2,0,bogota
Calle 13 con Cra 50,4.601648681968649,-74.11162085718102,8,4,1,0,1294.0,0.764,5,2,0,1,bogota
Av. Suba con Cra 91,4.723989546931279,-74.09199283743376,17,2,1,0,1395.4,0.573,2,0,2,1,metro_agency
Cra 7 con Calle 116,4.698261217666191,-74.04352541227898,9,0,1,0,1485.7,0.533,0,0,0,0,bogota
Calle 63 con Av. Caracas,4.651752367903172,-74.07353385675341,17,6,1,1,1456.3,0.216,4,1,0,0,bogota
Av. Boyaca con Calle 80,4.698897427432554,-74.11188748508208,10,2,0,0,1110.4,0.0,3,0,0,0,metro_agency
Cra 19 con Calle 100,4.686169264989232,-74.06632545386238,5,4,0,0,529.7,0.26,1,2,0,0,bogota
Calle 26 con Cra 50,4.607479524958543,-74.11020483280723,8,4,1,0,1212.2,0.684,6,0,1,1,bogota
Av. Ciudad de Cali con Calle 80,4.6978959270242875,-74.12723240177073,8,2,1,0,1275.7,0.543,2,0,1,1,metro_agency
Cra 7 con Calle 32,4.622216389663379,-74.07683285634027,18,2,1,0,1018.6,0.383,1,1,0,0,bogota
Cra 7 con Calle 26,4.609287332627436,-74.08215210936828,13,3,0,0,627.8,0.354,0,0,1,0,bogota
Calle 100 con Autopista Norte,4.688628221011498,-74.0462087546068,17,6,1,1,1362.7,0.441,0,2,2,1,metro_agency
Av. Eldorado con Cra 30,4.647290065472648,-74.10174721948238,15,4,0,0,673.5,0.49,0,0,2,0,bogota
Cra 15 con Calle 72,4.6605062145144505,-74.05619700361085,18,4,1,0,739.2,0.538,0,0,1,1,bogota
Calle 80 con Av. Boyaca,4.697809636736355,-74.11115554650885,8,0,1,0,1312.6,0.546,1,0,1,1,metro_agency
Cra 7 con Calle 45,4.635852015600117,-74.06267292560312,16,3,0,0,762.3,0.237,3,0,0,0,bogota
Av. Caracas con Calle 53,4.643904615412181,-74.0737600814795,5,0,0,0,303.7,0.039,0,0,1,0,bogota
Cra 11 con Calle 93,4.67740325211383,-74.04937261401591,20,0,0,0,639.0,0.206,0,0,2,0,metro_agency
Calle 170 con Cra 7,4.752498549766007,-74.04276227993711,16,1,0,0,495.5,0.173,1,1,2,0,bogota
Av. 68 con Calle 26,4.606777576473126,-74.11071260618732,22,4,0,0,607.9,0.183,1,1,0,0,bogota
Cra 30 con Calle 45,4.636956303024829,-74.10066752251882,18,0,1,0,1185.3,0.461,0,0,0,0,metro_agency
Calle 13 con Cra 50,4.6028896187975334,-74.11084585261808,7,4,1,0,1091.3,0.628,4,0,2,1,bogota
Av. Suba con Cra 91,4.7237947328730385,-74.09159092004055,12,5,0,1,668.3,0.073,3,0,2,0,bogota
Cra 7 con Calle 116,4.698646601934295,-74.04203603627134,16,6,0,1,457.4,0.0,1,1,2,0,metro_agency
Calle 63 con Av. Caracas,4.65118709797116,-74.07434524435482,8,5,1,1,980.9,0.456,4,1,0,1,bogota
Av. Boyaca con Calle 80,4.70031816539736,-74.11116918143664,7,4,1,0,1388.0,1.0,5,0,1,1,bogota
Cra 19 con Calle 100,4.687679582221888,-74.0671134356498,21,4,0,0,861.8,0.445,3,1,0,0,metro_agency
Calle 26 con Cra 50,4.607840501056255,-74.10891908182255,20,0,0,0,497.8,0.33,1,0,0,0,bogota
Av. Ciudad de Cali con Calle 80,4.698811624692592,-74.12849493612444,17,0,1,0,1172.0,0.605,2,1,0,1,bogota
Cra 7 con Calle 32,4.6191251720757,-74.07603487726387,16,6,0,1,561.1,0.17,0,1,1,0,metro_agency
Cra 7 con Calle 26,4.609274262905054,-74.08060304883145,6,4,0,0,756.7,0.271,0,2,0,0,bogota
Calle 100 con Autopista Norte,4.6886870784760015,-74.04442249300423,14,4,0,0,712.3,0.0,4,0,0,0,bogota
Av. Eldorado con Cra 30,4.648604341546939,-74.1015092282797,10,4,0,0,736.9,0.0,2,0,1,0,metro_agency
Cra 15 con Calle 72,4.660651596467866,-74.05606703587067,15,1,0,0,742.0,0.0,0,0,0,0,bogota
Calle 80 con Av. Boyaca,4.697785046808573,-74.11105747036157,7,5,1,1,994.8,0.41,4,0,0,0,bogota
